wals_code,name,latitude,longitude,genus,family,countrycodes,Glottocode,ASJP,glotFam,feature,value,comment,source,imputation
cub,Cubeo,1.33333333333,-70.5,Tucanoan,Tucanoan,US,cube1242,Tuc.TUCANOAN.CUBEO,Tucanoan,"Position_of_Negative_Word_With_Respect_to_Subject,_Object,_and_Verb",20,MorphNeg,test,Tuc.TUCANOAN.CUBEO
cub,Cubeo,1.33333333333,-70.5,Tucanoan,Tucanoan,US,cube1242,Tuc.TUCANOAN.CUBEO,Tucanoan,Preverbal_Negative_Morphemes,4,None,test,Tuc.TUCANOAN.CUBEO
cub,Cubeo,1.33333333333,-70.5,Tucanoan,Tucanoan,US,cube1242,Tuc.TUCANOAN.CUBEO,Tucanoan,Order_of_Negative_Morpheme_and_Verb,4,[V-Neg],test,Tuc.TUCANOAN.CUBEO
cub,Cubeo,1.33333333333,-70.5,Tucanoan,Tucanoan,US,cube1242,Tuc.TUCANOAN.CUBEO,Tucanoan,Minor_morphological_means_of_signaling_negation,4,None,test,Tuc.TUCANOAN.CUBEO
des,Desano,0.833333333333,-69.8333333333,Tucanoan,Tucanoan,US,desa1247,Tuc.TUCANOAN.DESANO,Tucanoan,Fixed_Stress_Locations,1,No fixed stress,test,Tuc.TUCANOAN.DESANO
des,Desano,0.833333333333,-69.8333333333,Tucanoan,Tucanoan,US,desa1247,Tuc.TUCANOAN.DESANO,Tucanoan,Weight-Sensitive_Stress,7,Not predictable,test,Tuc.TUCANOAN.DESANO
des,Desano,0.833333333333,-69.8333333333,Tucanoan,Tucanoan,US,desa1247,Tuc.TUCANOAN.DESANO,Tucanoan,Weight_Factors_in_Weight-Sensitive_Stress_Systems,6,Lexical stress,test,Tuc.TUCANOAN.DESANO
des,Desano,0.833333333333,-69.8333333333,Tucanoan,Tucanoan,US,desa1247,Tuc.TUCANOAN.DESANO,Tucanoan,Prefixing_vs._Suffixing_in_Inflectional_Morphology,2,Strongly suffixing,test,Tuc.TUCANOAN.DESANO
des,Desano,0.833333333333,-69.8333333333,Tucanoan,Tucanoan,US,desa1247,Tuc.TUCANOAN.DESANO,Tucanoan,Coding_of_Nominal_Plurality,2,Plural suffix,test,Tuc.TUCANOAN.DESANO
des,Desano,0.833333333333,-69.8333333333,Tucanoan,Tucanoan,US,desa1247,Tuc.TUCANOAN.DESANO,Tucanoan,The_Associative_Plural,2,Unique affixal associative plural,test,Tuc.TUCANOAN.DESANO
des,Desano,0.833333333333,-69.8333333333,Tucanoan,Tucanoan,US,desa1247,Tuc.TUCANOAN.DESANO,Tucanoan,Position_of_Case_Affixes,?,,test,Tuc.TUCANOAN.DESANO
des,Desano,0.833333333333,-69.8333333333,Tucanoan,Tucanoan,US,desa1247,Tuc.TUCANOAN.DESANO,Tucanoan,Comitatives_and_Instrumentals,2,Differentiation,test,Tuc.TUCANOAN.DESANO
des,Desano,0.833333333333,-69.8333333333,Tucanoan,Tucanoan,US,desa1247,Tuc.TUCANOAN.DESANO,Tucanoan,Position_of_Pronominal_Possessive_Affixes,4,No possessive affixes,test,Tuc.TUCANOAN.DESANO
des,Desano,0.833333333333,-69.8333333333,Tucanoan,Tucanoan,US,desa1247,Tuc.TUCANOAN.DESANO,Tucanoan,Position_of_Tense-Aspect_Affixes,2,Tense-aspect suffixes,test,Tuc.TUCANOAN.DESANO
des,Desano,0.833333333333,-69.8333333333,Tucanoan,Tucanoan,US,desa1247,Tuc.TUCANOAN.DESANO,Tucanoan,The_Morphological_Imperative,4,Second person number-neutral,test,Tuc.TUCANOAN.DESANO
des,Desano,0.833333333333,-69.8333333333,Tucanoan,Tucanoan,US,desa1247,Tuc.TUCANOAN.DESANO,Tucanoan,The_Prohibitive,3,Special imperative + normal negative,test,Tuc.TUCANOAN.DESANO
des,Desano,0.833333333333,-69.8333333333,Tucanoan,Tucanoan,US,desa1247,Tuc.TUCANOAN.DESANO,Tucanoan,"Order_of_Subject,_Object_and_Verb",?,,test,Tuc.TUCANOAN.DESANO
des,Desano,0.833333333333,-69.8333333333,Tucanoan,Tucanoan,US,desa1247,Tuc.TUCANOAN.DESANO,Tucanoan,Order_of_Subject_and_Verb,1,SV,test,Tuc.TUCANOAN.DESANO
des,Desano,0.833333333333,-69.8333333333,Tucanoan,Tucanoan,US,desa1247,Tuc.TUCANOAN.DESANO,Tucanoan,Order_of_Object_and_Verb,1,OV,test,Tuc.TUCANOAN.DESANO
des,Desano,0.833333333333,-69.8333333333,Tucanoan,Tucanoan,US,desa1247,Tuc.TUCANOAN.DESANO,Tucanoan,Order_of_Adposition_and_Noun_Phrase,?,,test,Tuc.TUCANOAN.DESANO
des,Desano,0.833333333333,-69.8333333333,Tucanoan,Tucanoan,US,desa1247,Tuc.TUCANOAN.DESANO,Tucanoan,Order_of_Genitive_and_Noun,1,Genitive-Noun,test,Tuc.TUCANOAN.DESANO
des,Desano,0.833333333333,-69.8333333333,Tucanoan,Tucanoan,US,desa1247,Tuc.TUCANOAN.DESANO,Tucanoan,Order_of_Adjective_and_Noun,1,Adjective-Noun,test,Tuc.TUCANOAN.DESANO
des,Desano,0.833333333333,-69.8333333333,Tucanoan,Tucanoan,US,desa1247,Tuc.TUCANOAN.DESANO,Tucanoan,Order_of_Demonstrative_and_Noun,1,Demonstrative-Noun,test,Tuc.TUCANOAN.DESANO
des,Desano,0.833333333333,-69.8333333333,Tucanoan,Tucanoan,US,desa1247,Tuc.TUCANOAN.DESANO,Tucanoan,Order_of_Numeral_and_Noun,3,No dominant order,test,Tuc.TUCANOAN.DESANO
des,Desano,0.833333333333,-69.8333333333,Tucanoan,Tucanoan,US,desa1247,Tuc.TUCANOAN.DESANO,Tucanoan,Order_of_Relative_Clause_and_Noun,1,Noun-Relative clause,test,Tuc.TUCANOAN.DESANO
des,Desano,0.833333333333,-69.8333333333,Tucanoan,Tucanoan,US,desa1247,Tuc.TUCANOAN.DESANO,Tucanoan,Position_of_Polar_Question_Particles,6,No question particle,test,Tuc.TUCANOAN.DESANO
des,Desano,0.833333333333,-69.8333333333,Tucanoan,Tucanoan,US,desa1247,Tuc.TUCANOAN.DESANO,Tucanoan,Position_of_Interrogative_Phrases_in_Content_Questions,1,Initial interrogative phrase,test,Tuc.TUCANOAN.DESANO
des,Desano,0.833333333333,-69.8333333333,Tucanoan,Tucanoan,US,desa1247,Tuc.TUCANOAN.DESANO,Tucanoan,Order_of_Adverbial_Subordinator_and_Clause,2,Final subordinator word,test,Tuc.TUCANOAN.DESANO
des,Desano,0.833333333333,-69.8333333333,Tucanoan,Tucanoan,US,desa1247,Tuc.TUCANOAN.DESANO,Tucanoan,Relationship_between_the_Order_of_Object_and_Verb_and_the_Order_of_Adposition_and_Noun_Phrase,?,,test,Tuc.TUCANOAN.DESANO
des,Desano,0.833333333333,-69.8333333333,Tucanoan,Tucanoan,US,desa1247,Tuc.TUCANOAN.DESANO,Tucanoan,Relationship_between_the_Order_of_Object_and_Verb_and_the_Order_of_Relative_Clause_and_Noun,?,,test,Tuc.TUCANOAN.DESANO
des,Desano,0.833333333333,-69.8333333333,Tucanoan,Tucanoan,US,desa1247,Tuc.TUCANOAN.DESANO,Tucanoan,Relationship_between_the_Order_of_Object_and_Verb_and_the_Order_of_Adjective_and_Noun,?,,test,Tuc.TUCANOAN.DESANO
des,Desano,0.833333333333,-69.8333333333,Tucanoan,Tucanoan,US,desa1247,Tuc.TUCANOAN.DESANO,Tucanoan,Expression_of_Pronominal_Subjects,?,,test,Tuc.TUCANOAN.DESANO
des,Desano,0.833333333333,-69.8333333333,Tucanoan,Tucanoan,US,desa1247,Tuc.TUCANOAN.DESANO,Tucanoan,Negative_Morphemes,1,Negative affix,test,Tuc.TUCANOAN.DESANO
des,Desano,0.833333333333,-69.8333333333,Tucanoan,Tucanoan,US,desa1247,Tuc.TUCANOAN.DESANO,Tucanoan,Polar_Questions,2,Interrogative verb morphology,test,Tuc.TUCANOAN.DESANO
des,Desano,0.833333333333,-69.8333333333,Tucanoan,Tucanoan,US,desa1247,Tuc.TUCANOAN.DESANO,Tucanoan,Hand_and_Arm,2,Different,test,Tuc.TUCANOAN.DESANO
des,Desano,0.833333333333,-69.8333333333,Tucanoan,Tucanoan,US,desa1247,Tuc.TUCANOAN.DESANO,Tucanoan,Finger_and_Hand,?,,test,Tuc.TUCANOAN.DESANO
des,Desano,0.833333333333,-69.8333333333,Tucanoan,Tucanoan,US,desa1247,Tuc.TUCANOAN.DESANO,Tucanoan,Postverbal_Negative_Morphemes,?,,test,Tuc.TUCANOAN.DESANO
des,Desano,0.833333333333,-69.8333333333,Tucanoan,Tucanoan,US,desa1247,Tuc.TUCANOAN.DESANO,Tucanoan,Postnominal_relative_clauses,1,Noun-Relative clause (NRel) dominant,test,Tuc.TUCANOAN.DESANO
des,Desano,0.833333333333,-69.8333333333,Tucanoan,Tucanoan,US,desa1247,Tuc.TUCANOAN.DESANO,Tucanoan,NegSOV_Order,4,No NegSOV,test,Tuc.TUCANOAN.DESANO
des,Desano,0.833333333333,-69.8333333333,Tucanoan,Tucanoan,US,desa1247,Tuc.TUCANOAN.DESANO,Tucanoan,SOVNeg_Order,2,Suffix&NoDoubleNeg,test,Tuc.TUCANOAN.DESANO
des,Desano,0.833333333333,-69.8333333333,Tucanoan,Tucanoan,US,desa1247,Tuc.TUCANOAN.DESANO,Tucanoan,"Position_of_Negative_Word_With_Respect_to_Subject,_Object,_and_Verb",20,MorphNeg,test,Tuc.TUCANOAN.DESANO
des,Desano,0.833333333333,-69.8333333333,Tucanoan,Tucanoan,US,desa1247,Tuc.TUCANOAN.DESANO,Tucanoan,SONegV_Order,8,No SONegV,test,Tuc.TUCANOAN.DESANO
des,Desano,0.833333333333,-69.8333333333,Tucanoan,Tucanoan,US,desa1247,Tuc.TUCANOAN.DESANO,Tucanoan,Preverbal_Negative_Morphemes,?,,test,Tuc.TUCANOAN.DESANO
des,Desano,0.833333333333,-69.8333333333,Tucanoan,Tucanoan,US,desa1247,Tuc.TUCANOAN.DESANO,Tucanoan,Order_of_Negative_Morpheme_and_Verb,?,,test,Tuc.TUCANOAN.DESANO
des,Desano,0.833333333333,-69.8333333333,Tucanoan,Tucanoan,US,desa1247,Tuc.TUCANOAN.DESANO,Tucanoan,SNegOV_Order,?,,test,Tuc.TUCANOAN.DESANO
des,Desano,0.833333333333,-69.8333333333,Tucanoan,Tucanoan,US,desa1247,Tuc.TUCANOAN.DESANO,Tucanoan,The_Position_of_Negative_Morphemes_in_SOV_Languages,?,,test,Tuc.TUCANOAN.DESANO
des,Desano,0.833333333333,-69.8333333333,Tucanoan,Tucanoan,US,desa1247,Tuc.TUCANOAN.DESANO,Tucanoan,Minor_morphological_means_of_signaling_negation,?,,test,Tuc.TUCANOAN.DESANO
dhb,Dharumbal,-22.75,150.5,Northern Pama-Nyungan,Pama-Nyungan,US,baya1257,PN.NORTHERN_PAMA_NYUNGAN.BAYALI,Pama-Nyungan,Position_of_Case_Affixes,1,Case suffixes,test,PN.NORTHERN_PAMA_NYUNGAN.BAYALI
dhb,Dharumbal,-22.75,150.5,Northern Pama-Nyungan,Pama-Nyungan,US,baya1257,PN.NORTHERN_PAMA_NYUNGAN.BAYALI,Pama-Nyungan,Position_of_Tense-Aspect_Affixes,2,Tense-aspect suffixes,test,PN.NORTHERN_PAMA_NYUNGAN.BAYALI
dhb,Dharumbal,-22.75,150.5,Northern Pama-Nyungan,Pama-Nyungan,US,baya1257,PN.NORTHERN_PAMA_NYUNGAN.BAYALI,Pama-Nyungan,"Order_of_Subject,_Object_and_Verb",?,,test,PN.NORTHERN_PAMA_NYUNGAN.BAYALI
dhb,Dharumbal,-22.75,150.5,Northern Pama-Nyungan,Pama-Nyungan,US,baya1257,PN.NORTHERN_PAMA_NYUNGAN.BAYALI,Pama-Nyungan,Order_of_Subject_and_Verb,1,SV,test,PN.NORTHERN_PAMA_NYUNGAN.BAYALI
dhb,Dharumbal,-22.75,150.5,Northern Pama-Nyungan,Pama-Nyungan,US,baya1257,PN.NORTHERN_PAMA_NYUNGAN.BAYALI,Pama-Nyungan,Order_of_Object_and_Verb,1,OV,test,PN.NORTHERN_PAMA_NYUNGAN.BAYALI
dhb,Dharumbal,-22.75,150.5,Northern Pama-Nyungan,Pama-Nyungan,US,baya1257,PN.NORTHERN_PAMA_NYUNGAN.BAYALI,Pama-Nyungan,Order_of_Genitive_and_Noun,?,,test,PN.NORTHERN_PAMA_NYUNGAN.BAYALI
dhb,Dharumbal,-22.75,150.5,Northern Pama-Nyungan,Pama-Nyungan,US,baya1257,PN.NORTHERN_PAMA_NYUNGAN.BAYALI,Pama-Nyungan,Position_of_Interrogative_Phrases_in_Content_Questions,?,,test,PN.NORTHERN_PAMA_NYUNGAN.BAYALI
dhb,Dharumbal,-22.75,150.5,Northern Pama-Nyungan,Pama-Nyungan,US,baya1257,PN.NORTHERN_PAMA_NYUNGAN.BAYALI,Pama-Nyungan,Ditransitive_Constructions:_The_Verb_'Give',2,Double-object construction,test,PN.NORTHERN_PAMA_NYUNGAN.BAYALI
dhb,Dharumbal,-22.75,150.5,Northern Pama-Nyungan,Pama-Nyungan,US,baya1257,PN.NORTHERN_PAMA_NYUNGAN.BAYALI,Pama-Nyungan,'Want'_Complement_Subjects,?,,test,PN.NORTHERN_PAMA_NYUNGAN.BAYALI
din,Dinka,8.5,28.0,Nilotic,Eastern Sudanic,US,nort2815,ESu.NILOTIC.DINKA_NORTHEASTERN,Nilotic,Consonant_Inventories,?,,test,ESu.NILOTIC.DINKA_NORTHEASTERN
din,Dinka,8.5,28.0,Nilotic,Eastern Sudanic,US,nort2815,ESu.NILOTIC.DINKA_NORTHEASTERN,Nilotic,Vowel_Quality_Inventories,?,,test,ESu.NILOTIC.DINKA_NORTHEASTERN
din,Dinka,8.5,28.0,Nilotic,Eastern Sudanic,US,nort2815,ESu.NILOTIC.DINKA_NORTHEASTERN,Nilotic,Consonant-Vowel_Ratio,?,,test,ESu.NILOTIC.DINKA_NORTHEASTERN
din,Dinka,8.5,28.0,Nilotic,Eastern Sudanic,US,nort2815,ESu.NILOTIC.DINKA_NORTHEASTERN,Nilotic,Voicing_in_Plosives_and_Fricatives,2,In plosives alone,test,ESu.NILOTIC.DINKA_NORTHEASTERN
din,Dinka,8.5,28.0,Nilotic,Eastern Sudanic,US,nort2815,ESu.NILOTIC.DINKA_NORTHEASTERN,Nilotic,Voicing_and_Gaps_in_Plosive_Systems,2,None missing in /p t k b d g/,test,ESu.NILOTIC.DINKA_NORTHEASTERN
din,Dinka,8.5,28.0,Nilotic,Eastern Sudanic,US,nort2815,ESu.NILOTIC.DINKA_NORTHEASTERN,Nilotic,Uvular_Consonants,1,None,test,ESu.NILOTIC.DINKA_NORTHEASTERN
din,Dinka,8.5,28.0,Nilotic,Eastern Sudanic,US,nort2815,ESu.NILOTIC.DINKA_NORTHEASTERN,Nilotic,Glottalized_Consonants,1,No glottalized consonants,test,ESu.NILOTIC.DINKA_NORTHEASTERN
din,Dinka,8.5,28.0,Nilotic,Eastern Sudanic,US,nort2815,ESu.NILOTIC.DINKA_NORTHEASTERN,Nilotic,Lateral_Consonants,2,"/l/, no obstruent laterals",test,ESu.NILOTIC.DINKA_NORTHEASTERN
din,Dinka,8.5,28.0,Nilotic,Eastern Sudanic,US,nort2815,ESu.NILOTIC.DINKA_NORTHEASTERN,Nilotic,Front_Rounded_Vowels,1,None,test,ESu.NILOTIC.DINKA_NORTHEASTERN
